nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
424.65514373779297,424.1680603027344,418.566650390625,400.7882385253906,425.87284088134766,386.1758575439453,434.15319061279297,370.8328437805176,443.894775390625,390.31602478027344,443.6512451171875,403.46717834472656,431.47425842285156,,431.9613342285156,,431.7177963256836,763.3302459716797,760.8921813964844,762.3550186157227,756.2598571777344,754.7970123291016,779.1776885986328,773.8139343261719,789.9051742553711,760.4045639038086,768.9378051757812,760.8921813964844,845.980712890625,844.0302581787109,,874.0184631347656,,871.0928039550781
410.68186950683594,416.7684860229492,406.29949951171875,431.1329040527344,393.6393356323242,424.0724182128906,378.7879943847656,353.95459747314453,363.6931838989258,,354.6849899291992,,,,391.20469665527344,,424.3158874511719,772.088623046875,765.9908752441406,765.9908752441406,766.2347869873047,762.8200454711914,771.8447113037109,779.1620025634766,807.9433517456055,794.0404968261719,,805.5042495727539,,,,849.1641082763672,,875.262451171875
381.86549377441406,385.3475646972656,372.66285705566406,378.88084411621094,379.1295700073242,369.4294967651367,370.92181396484375,354.75502014160156,,,,390.32196044921875,419.6708984375,377.3885269165039,377.63724517822266,,,746.3034057617188,741.0820236206055,737.8497428894043,757.74072265625,760.724365234375,781.1126174926758,780.8639831542969,798.0199432373047,,,,838.7964324951172,839.0450744628906,849.9851226806641,849.9851226806641,,
365.4960174560547,365.2251663208008,396.3735046386719,366.5794372558594,387.9770050048828,360.3497772216797,406.1242980957031,347.89044189453125,,,,378.22621154785156,406.3951416015625,413.4373779296875,366.30858612060547,,,766.7082595825195,762.6411056518555,762.6411056518555,763.7256851196289,763.996826171875,784.6036911010742,781.8922653198242,808.1931381225586,,,,839.9168701171875,840.1880187988281,873.8097534179688,857.5411834716797,,
385.0420455932617,357.6925582885742,384.32232666015625,357.6925582885742,379.524169921875,350.2554168701172,394.8782653808594,341.13891983032227,341.13891983032227,338.26002502441406,335.1412239074707,368.7283172607422,397.03743743896484,408.07320404052734,353.61412811279297,,,770.846321105957,771.0862197875977,765.5685043334961,767.7276153564453,770.1266174316406,789.5585784912109,783.5610580444336,812.5890426635742,813.5486450195312,800.1142120361328,802.9930114746094,842.8165283203125,842.5766296386719,879.2814331054688,862.0085754394531,,
383.93983459472656,384.1783981323242,382.26988220214844,379.40711212158203,379.40711212158203,393.95953369140625,349.1094665527344,341.47541427612305,340.7597236633301,,335.2727470397949,368.43316650390625,367.24034881591797,408.5119400024414,353.40362548828125,,,771.3435211181641,765.8592910766602,767.0515213012695,770.6281890869141,770.3897399902344,783.5041885375977,791.3728637695312,812.1175384521484,814.2635498046875,,806.6333236694336,843.3537750244141,843.3537750244141,880.3126983642578,864.0984649658203,,
372.9915466308594,372.9915466308594,372.28050231933594,351.42334747314453,371.56946563720703,342.89087677001953,383.42012786865234,339.33567810058594,391.715576171875,337.91360092163086,,356.40062713623047,385.31622314453125,344.3129577636719,400.95909118652344,,,771.6397933959961,767.6029205322266,767.8403930664062,769.7400970458984,769.2651672363281,791.5866928100586,787.7872848510742,815.3329925537109,819.1324005126953,790.6368408203125,,850.9524536132812,848.5778198242188,871.6117401123047,881.8226470947266,,
338.24047088623047,339.9477844238281,364.5818862915039,342.8746032714844,364.0940704345703,339.45997619628906,375.06966400146484,328.72829818725586,380.9233093261719,329.21610260009766,377.9964828491211,346.2892379760742,374.3379592895508,331.8990173339844,392.1427993774414,,,784.830078125,780.9281616210938,775.3191680908203,780.9281616210938,777.7578659057617,799.2183837890625,795.5603408813477,834.0917358398438,832.3846435546875,806.5344696044922,790.6829528808594,855.5522613525391,855.3083801269531,877.9882507324219,883.1095123291016,,
357.9410400390625,341.51568603515625,356.06385803222656,333.3030014038086,355.3599090576172,330.7218780517578,368.7348403930664,324.3863754272461,,324.1517333984375,,334.7108917236328,363.3379440307617,323.9170837402344,385.3948516845703,,,787.4988174438477,792.6690216064453,783.7386703491211,785.6187438964844,785.6187438964844,803.2444458007812,802.3044128417969,842.4910202026367,,859.4116973876953,,866.4619750976562,864.1118774414062,891.3729705810547,892.7830352783203,,
323.7133331298828,327.10457611083984,348.80853271484375,335.6957244873047,350.39110565185547,361.4691696166992,328.9132385253906,,,,314.44394302368164,353.1041030883789,324.84375,,314.6700248718262,,,790.850944519043,786.3321380615234,792.2065734863281,792.2065734863281,791.7546997070312,809.6039733886719,810.7336730957031,,,,817.0600051879883,870.6078338623047,870.8337860107422,,897.0428466796875,,
319.7953872680664,322.0764389038086,324.3574981689453,323.67317962646484,344.43077850341797,318.6548614501953,358.80142974853516,309.53064346313477,309.53064346313477,303.59990310668945,304.28421783447266,321.16402435302734,318.6548614501953,,,,,799.3568649291992,794.7811584472656,799.3568649291992,795.2387313842773,797.2977981567383,819.0323944091797,816.2869720458984,859.9849700927734,859.9849700927734,829.0989456176758,830.0140914916992,881.9483489990234,881.9483489990234,,,,
318.8796920776367,321.57582092285156,346.29029083251953,323.8225860595703,344.7175521850586,317.9809875488281,359.7709197998047,306.52245712280273,357.97349548339844,302.92762756347656,,320.67711639404297,350.7838363647461,,,,,798.4677963256836,793.9662857055664,794.866584777832,796.6671905517578,796.8922653198242,819.8499145507812,816.4737854003906,839.2063674926758,845.958610534668,829.9782867431641,,881.2953948974609,881.0703125,,,,
319.85321044921875,322.1126251220703,320.75697326660156,322.5644989013672,343.12516021728516,314.20467376708984,359.16699981689453,306.52266693115234,357.3594665527344,,,318.27162170410156,349.45152282714844,,,,,800.0041351318359,795.9345779418945,796.1606597900391,798.4215240478516,798.4215240478516,823.0649719238281,818.9954147338867,857.4301452636719,846.8040618896484,,,883.6561889648438,883.2040100097656,,,,
320.4060516357422,321.52906036376953,343.9892044067383,324.2242736816406,345.56141662597656,316.8124313354492,360.16050720214844,309.62518310546875,369.8183822631836,,,319.7322463989258,351.17645263671875,,,,,798.0812149047852,793.8086395263672,800.1050720214844,797.8563461303711,793.35888671875,819.8938522338867,816.7456359863281,856.7729644775391,843.7303466796875,,,883.9825439453125,882.4084320068359,,,,
323.1062316894531,325.25492095947266,323.8224639892578,328.1198272705078,346.74176025390625,321.6737747192383,362.7375183105469,315.4664764404297,377.06207275390625,,371.8097381591797,324.7774353027344,353.42655181884766,,312.6015625,,,794.0196838378906,789.0085678100586,789.0085678100586,789.4858245849609,789.4858245849609,814.0641632080078,811.9165344238281,852.4827423095703,822.8932723999023,,809.2916641235352,879.6859588623047,880.4018249511719,,903.0711822509766,,
327.40111541748047,329.87499237060547,328.8854446411133,334.5753402709961,352.13980865478516,324.1850891113281,368.7147445678711,321.46382904052734,391.2269592285156,316.5160903930664,374.8994140625,330.1223678588867,357.3349380493164,,,,,787.8080444335938,783.3576507568359,783.6048889160156,785.3356018066406,786.324577331543,809.5655364990234,806.5986022949219,848.8773803710938,829.3450775146484,874.0962829589844,834.2899627685547,872.6128234863281,873.6017913818359,,,,
333.78834533691406,336.559326171875,336.559326171875,338.07076263427734,358.2233581542969,331.7730941772461,376.3606872558594,327.9944763183594,404.3223876953125,383.6659927368164,383.6659927368164,335.2997817993164,364.52103424072266,,386.43697357177734,,,780.2203826904297,775.1712188720703,777.9482498168945,777.4433441162109,777.69580078125,801.174430847168,798.6498413085938,842.0727081298828,823.6432266235352,829.1973190307617,829.4497756958008,865.0464019775391,864.7939605712891,,882.2135925292969,,
333.69620513916016,335.4718017578125,334.96448516845703,340.0376205444336,358.5545349121094,331.9206085205078,376.31048583984375,327.35479736328125,403.4517364501953,323.5499496459961,383.6665267944336,335.72545623779297,364.1349792480469,,324.05725860595703,,,779.1370315551758,774.5737457275391,775.5878067016602,776.8553924560547,776.8553924560547,801.699951171875,798.9112777709961,840.4879150390625,823.2488098144531,860.2621307373047,830.0937423706055,865.5859832763672,864.0648956298828,,891.9516448974609,,
345.838623046875,349.47090911865234,344.2819290161133,347.13587188720703,365.55674743652344,337.7957077026367,382.93982696533203,330.53113555908203,410.18194580078125,325.34215545654297,394.6150207519531,341.68743896484375,373.8591079711914,,392.7988739013672,,,781.9319763183594,777.2541198730469,776.7343521118164,772.3163757324219,772.0564880371094,798.8242416381836,793.1068649291992,838.5860443115234,817.5356826782227,859.3765258789062,825.5919952392578,862.7549896240234,863.2747497558594,,884.5850067138672,,
349.0396423339844,351.1146774291992,375.2369079589844,353.9678421020508,373.68062591552734,343.3333053588867,390.7996368408203,338.40511322021484,416.21876525878906,327.77058029174805,402.7310485839844,351.1146774291992,380.6838607788086,342.8145523071289,392.3559036254883,,390.7996368408203,772.8430099487305,768.9444427490234,767.1251220703125,769.9840621948242,769.4642486572266,796.2343521118164,790.7763671875,831.3213653564453,818.3261795043945,855.2325134277344,828.4624328613281,860.6905059814453,858.8711700439453,884.6016540527344,890.8393402099609,,890.0596313476562
383.4424514770508,356.8246841430664,383.1913375854492,360.08912658691406,382.6891174316406,352.55580139160156,399.26244354248047,340.50246810913086,398.7602233886719,334.2246894836426,415.8357696533203,359.08467864990234,386.4557800292969,354.0624542236328,392.73355865478516,,,771.7703170776367,766.9951705932617,768.2517929077148,770.765022277832,769.5084075927734,795.6460342407227,792.8814697265625,829.5746765136719,824.0455627441406,863.0006713867188,827.5640869140625,858.2255096435547,860.2361145019531,881.095947265625,894.1647491455078,,
365.8256607055664,367.82552337646484,366.07564544677734,369.8253860473633,390.82395935058594,361.32596588134766,410.3226318359375,348.82682037353516,424.5716552734375,339.0774803161621,,366.07564544677734,396.07360076904297,361.0759811401367,396.5735626220703,363.0758514404297,394.8236846923828,775.3340072631836,770.3419570922852,770.3419570922852,770.3419570922852,767.8459320068359,794.3037872314453,792.057373046875,813.7727813720703,823.5072708129883,844.2242736816406,,861.6964416503906,862.4452514648438,873.1781616210938,890.8999328613281,884.9094696044922,889.6519165039062
375.9439239501953,378.80145263671875,376.8964385986328,380.230224609375,401.1854934692383,370.2288513183594,417.8544464111328,355.22679138183594,430.2370910644531,348.7973327636719,,373.08638763427734,403.0905075073242,,405.23365783691406,372.6101303100586,,775.8688201904297,770.8519821166992,770.8519821166992,770.6130828857422,769.8963928222656,793.5471878051758,795.2194671630859,814.8090209960938,825.3204879760742,836.7875366210938,,860.9161376953125,863.0661926269531,,890.3004455566406,885.0447082519531,
376.1967315673828,379.07608795166016,377.6364059448242,380.9956512451172,401.87097930908203,370.67796325683594,417.9473876953125,354.60156631469727,431.8642578125,372.5975341796875,,373.07743072509766,403.0707092285156,,404.9902877807617,372.5975341796875,402.83077239990234,774.274658203125,770.9155044555664,770.9155044555664,771.6353225708008,770.9155044555664,794.1896438598633,795.3893356323242,814.3445739746094,824.4220275878906,787.4713363647461,,862.0925445556641,863.7721252441406,,888.4859008789062,884.8868103027344,888.9657897949219
387.11344146728516,391.69349670410156,388.55977630615234,389.76505279541016,412.9063262939453,378.67652130126953,425.2001266479492,362.52584075927734,436.5297088623047,376.9891357421875,,381.81024169921875,410.73683166503906,,,,382.0512924194336,773.2651062011719,769.8889579772949,769.1654968261719,776.8824157714844,774.9531860351562,797.1393356323242,800.515495300293,814.0201034545898,827.0424118041992,790.8693389892578,,863.4566345214844,865.1447143554688,,,,886.8485717773438
421.99537658691406,422.9195327758789,419.2228775024414,401.6637649536133,423.61265563964844,392.8842086791992,435.39574432373047,372.32157135009766,451.1065368652344,386.1840286254883,,389.6496353149414,420.609130859375,,,,,781.6214981079102,777.4574584960938,778.8454742431641,779.5394821166992,779.0768127441406,801.7477188110352,805.9117584228516,812.6204986572266,839.4554443359375,793.4196243286133,,869.7604217529297,860.5069885253906,,,,
436.83048248291016,437.06754302978516,433.74877166748047,413.8361282348633,433.9858169555664,401.7463073730469,442.5198059082031,374.2479019165039,461.7212829589844,,,398.4275360107422,428.53355407714844,,,,,784.7330780029297,781.4076156616211,781.882682800293,782.1202163696289,784.2580108642578,803.4981918334961,808.9614562988281,813.4745788574219,842.2160949707031,,,871.6702117919922,869.5324096679688,,,,
442.05928802490234,447.66861724853516,440.5294723510742,429.31082916259766,447.4136505126953,414.5226135253906,455.5726623535156,396.9297409057617,469.0860137939453,,,407.89341735839844,439.25463104248047,,,,,787.6443634033203,783.3137130737305,783.3137130737305,781.0210113525391,785.096923828125,799.3626022338867,809.2976226806641,811.3355712890625,840.3764038085938,,,868.6529998779297,869.6719970703125,,,,
466.1704406738281,466.41768646240234,466.1704406738281,445.8966751098633,464.93424224853516,431.3094482421875,470.6207809448242,415.4860153198242,485.7024841308594,434.0291061401367,,420.4308395385742,451.08873748779297,411.7773971557617,,,,785.7062454223633,781.5004577636719,781.9952621459961,780.7582626342773,783.72705078125,795.6022109985352,810.4461517333984,808.2195587158203,842.1132202148438,792.8808135986328,,869.0797119140625,869.3271179199219,891.5930328369141,,,
466.5006866455078,466.5006866455078,464.5513381958008,446.0325241088867,463.33299255371094,431.16873931884766,470.88671875,414.8429489135742,482.5828094482422,427.5137176513672,,420.4473190307617,452.1242370605469,410.2132453918457,,,,785.7363204956055,781.3489990234375,781.3489990234375,778.9115982055664,783.2989120483398,795.7296371459961,810.5977630615234,808.1603622436523,841.5526885986328,794.0234603881836,,869.8264923095703,870.3139801025391,892.4942779541016,,,
479.12139892578125,482.7620849609375,476.9369888305664,462.37425231933594,462.61695861816406,483.9756393432617,445.6270980834961,498.29566955566406,425.2392692565918,491.4997253417969,426.9382553100586,436.1613235473633,468.19934844970703,424.5111312866211,,,,782.5843200683594,777.7400665283203,777.7400665283203,775.3179473876953,775.5601577758789,805.8366928100586,794.937141418457,821.3382873535156,816.0096130371094,833.4488983154297,844.1062469482422,863.7254486083984,866.8742065429688,890.6110076904297,,,
484.2435989379883,489.1742630004883,481.89566802978516,478.1389694213867,478.1389694213867,501.38350677490234,462.6426315307617,,444.5635452270508,,434.7022285461426,483.0696334838867,480.7217102050781,438.6937141418457,439.6328887939453,,,772.9485626220703,770.8333282470703,769.1881523132324,773.4186096191406,772.7135314941406,804.9120254516602,794.1008605957031,,817.8384246826172,,845.8064575195312,863.6683959960938,866.9587554931641,889.9912567138672,887.1709442138672,,
507.15232849121094,510.74683380126953,501.4011001586914,490.1383056640625,510.98646545410156,478.8755111694336,478.396240234375,,461.3822250366211,,448.2023506164551,494.6913528442383,465.9352722167969,452.9950294494629,,,,788.0989608764648,783.0572052001953,785.4580535888672,775.6146240234375,778.2555389404297,793.3807983398438,793.1407165527344,,814.2680587768555,,838.7565612792969,864.2054138183594,861.8045806884766,887.7335968017578,,,
523.1425704956055,524.8998489379883,519.6280212402344,503.3104476928711,522.3894653320312,489.75431060791016,529.1675262451172,481.9720916748047,541.9705352783203,462.64204025268555,,482.2231216430664,510.08851623535156,468.66698455810547,511.3437194824219,,,775.3832473754883,771.8694305419922,771.8694305419922,769.6105422973633,773.1243667602539,790.693473815918,798.7250595092773,809.0155410766602,814.5372467041016,827.3375930786133,,856.7030944824219,860.2169189453125,886.319580078125,891.84130859375,,
536.011344909668,535.5235748291016,531.3774642944336,512.3541564941406,521.8658142089844,502.8425064086914,545.0352249145508,490.40419006347656,559.1807556152344,,557.9613037109375,497.4769592285156,524.548583984375,487.7214126586914,520.1585922241211,,,767.6443710327148,762.7674560546875,763.0112991333008,764.9620666503906,765.4497604370117,785.9327774047852,791.2973709106445,802.0265731811523,822.7534408569336,,811.2927017211914,852.9902648925781,855.9164123535156,876.3994445800781,893.2247772216797,,
536.0933990478516,535.595817565918,532.3615341186523,512.7069854736328,532.8591079711914,502.50653076171875,545.5474853515625,489.07177734375,558.7334442138672,476.38340759277344,,496.7843246459961,524.4001998901367,488.82298278808594,521.4146881103516,,,765.1748809814453,760.6984405517578,761.1958236694336,764.1801147460938,765.9209594726562,785.0701751708984,791.5361480712891,800.9864120483398,819.1408615112305,820.135627746582,,854.4550170898438,856.4445343017578,875.0963897705078,892.5047760009766,,
545.8540878295898,545.8540878295898,540.9765701293945,526.1117401123047,527.9698333740234,513.337272644043,558.3962860107422,571.6352691650391,571.4030151367188,569.5449066162109,553.983283996582,512.4082107543945,538.4216690063477,507.2984390258789,534.9377288818359,,,761.5295791625977,756.6463851928711,757.1114501953125,758.0415802001953,757.3439788818359,780.3647766113281,783.8527755737305,816.8725128173828,815.7098388671875,806.1759719848633,813.3845062255859,844.5439758300781,849.6596984863281,864.5418395996094,884.5397186279297,,
556.4694900512695,556.7028198242188,552.0360565185547,534.5356521606445,557.8695220947266,525.4354476928711,572.1031875610352,508.40172576904297,582.3700714111328,521.2353591918945,,528.7021865844727,557.6361846923828,,,,,756.2967147827148,752.3245849609375,752.7918853759766,753.2591934204102,753.2591934204102,774.2881317138672,777.3256454467773,791.5785903930664,805.3642272949219,788.0737686157227,,839.7114868164062,843.21630859375,,,,
569.6459426879883,568.6933746337891,565.3593902587891,546.7843017578125,569.6459426879883,537.4967498779297,583.9344787597656,520.1123657226562,592.98388671875,540.8307418823242,571.0747909545898,545.3554382324219,572.7417984008789,,,541.5451583862305,,747.2907257080078,743.4725112915039,744.4270629882812,747.0520858764648,746.3361740112305,768.529541015625,770.9159240722656,788.3365249633789,798.3593521118164,789.5297164916992,793.1092910766602,833.2005310058594,836.5414733886719,,,863.0303497314453,
584.6510848999023,583.9659118652344,578.9413604736328,562.7257385253906,583.5091400146484,552.9050140380859,596.7556991577148,,605.8912506103516,,,559.9850692749023,586.0214080810547,,,,,745.2458343505859,740.2130279541016,741.1280822753906,745.7033615112305,740.4417877197266,763.0894241333008,765.8345947265625,,793.2862701416016,,,825.5419769287109,828.0583801269531,,,,
585.6918106079102,590.8894958496094,581.6240539550781,597.8950729370117,597.8950729370117,566.2569808959961,610.0983352661133,619.8157501220703,620.7197036743164,,,597.8950729370117,572.8105850219727,,573.4885406494141,,,746.7172012329102,741.2851181030273,743.322151184082,740.3797836303711,739.0217590332031,759.8447113037109,763.0134201049805,795.8322219848633,795.1532135009766,,,827.2929840087891,829.3300018310547,,876.6343231201172,,
583.6540451049805,587.7477493286133,580.0151977539062,575.4666366577148,598.6642990112305,607.3065567016602,567.0518035888672,619.8151016235352,620.0425262451172,,,597.7545852661133,573.6472091674805,,,,573.874641418457,745.6938629150391,742.5085830688477,742.5085830688477,739.0957870483398,738.8682632446289,761.1652069091797,759.3450546264648,794.838134765625,794.6106185913086,,,827.8285064697266,827.6009826660156,,,,862.1840057373047
598.0346374511719,602.5217742919922,594.7939300537109,590.8053588867188,611.2467651367188,580.5846557617188,625.4560394287109,564.3810958862305,631.9374542236328,,618.4760437011719,585.8196487426758,613.2410507202148,,590.0574951171875,596.5389251708984,,743.4925765991211,740.2486343383789,740.2486343383789,739.0009613037109,739.0009613037109,758.7141723632812,765.7011413574219,775.1834487915039,795.3957366943359,,795.3957366943359,829.8314819335938,830.33056640625,,880.7365112304688,928.6470947265625,
611.8760452270508,616.1080093383789,608.8887786865234,606.1504440307617,626.3144989013672,596.4418334960938,635.7741775512695,582.0033760070801,647.7232437133789,597.9354629516602,646.9764251708984,599.1801605224609,625.0698089599609,601.1716690063477,,,,746.9729843139648,743.7354431152344,743.2373580932617,739.7507705688477,740.4978942871094,760.1721954345703,765.1530303955078,775.3637390136719,800.0188751220703,754.4442367553711,794.0418701171875,831.3981170654297,831.1490936279297,873.9842681884766,,,
