nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
1052.2078857421875,642.0528564453125,1049.98681640625,640.9436645507812,1049.15380859375,642.3301391601562,1037.21533203125,658.9674072265625,1048.876220703125,651.7579345703125,,,1061.3699951171875,653.421630859375,1018.3359375,709.1566162109375,1078.0283203125,623.197265625,1008.0632934570312,734.3897705078125,1008.0632934570312,734.3897705078125,1043.323486328125,741.044677734375,1062.202880859375,739.3809814453125,,,1084.691650390625,769.0508422851562,,,1074.6966552734375,805.93017578125
1050.09228515625,643.4049072265625,1047.0272216796875,641.7313232421875,1047.0272216796875,644.24169921875,1035.04541015625,662.0933837890625,1048.42041015625,652.6096801757812,,,1061.79541015625,655.9568481445312,1015.81884765625,715.3693237304688,1074.055908203125,626.3900756835938,1009.13134765625,741.0310668945312,1009.4099731445312,740.7521362304688,1044.798095703125,742.4257202148438,1066.2537841796875,741.8678588867188,,,1087.430908203125,769.7610473632812,,,,
1047.919677734375,646.0852661132812,1046.240234375,645.2437744140625,1045.9603271484375,648.3291625976562,1034.4837646484375,666.5609130859375,1049.0394287109375,656.4633178710938,1037.0030517578125,692.9268798828125,1059.9560546875,659.2681884765625,1017.6889038085938,718.4512939453125,1069.47314453125,630.3778686523438,1012.9302978515625,744.8172607421875,1073.112060546875,619.7192993164062,1045.9603271484375,744.5367431640625,1063.3150634765625,741.451416015625,,,1088.787353515625,770.6222534179688,1072.8321533203125,815.7809448242188,,
1047.193359375,650.5166015625,1045.5167236328125,648.5582275390625,1045.5167236328125,651.6356811523438,1034.33984375,671.4991455078125,1047.752197265625,661.707275390625,1037.134033203125,695.55908203125,1058.3702392578125,661.4275512695312,1017.8538208007812,724.3751220703125,1066.7529296875,636.5282592773438,1016.7361450195312,750.3934326171875,,,1049.987548828125,746.1968994140625,1068.708984375,745.077880859375,,,1091.901123046875,771.6557006835938,1036.016357421875,830.126953125,1042.443115234375,820.6149291992188
1046.953857421875,654.9269409179688,1045.2747802734375,654.0881958007812,1043.87548828125,657.16357421875,1034.360107421875,675.0565185546875,1045.2747802734375,667.5079345703125,1037.718505859375,700.777587890625,1058.988037109375,665.5508422851562,1021.20654296875,728.1761474609375,1022.046142578125,727.33740234375,1022.6058349609375,754.4563598632812,,,1046.953857421875,744.3916015625,1066.5443115234375,740.1979370117188,,,1080.5374755859375,795.274658203125,,,1040.7969970703125,822.9527587890625
1043.66943359375,658.8374633789062,1042.2701416015625,656.8740234375,1040.3111572265625,660.8009033203125,1034.1544189453125,680.435546875,1040.870849609375,670.6182250976562,1055.42333984375,664.7278442382812,1038.0723876953125,702.8750610351562,,,1025.1990966796875,732.887939453125,,,1028.2774658203125,758.9739379882812,,,,,,,,,,,,
1042.5235595703125,666.1170654296875,1039.4671630859375,663.8911743164062,1039.1893310546875,666.9517211914062,1033.3543701171875,686.9845581054688,1039.4671630859375,674.4640502929688,,,1040.57861328125,703.1220703125,,,,,1042.5235595703125,762.6640625,,,,,,,,,,,,,,
1041.304931640625,664.7315673828125,1040.1949462890625,664.1767578125,1038.252685546875,666.9510498046875,1030.4832763671875,686.6485595703125,1038.5301513671875,684.1516723632812,,,1041.304931640625,709.6751708984375,1062.9482421875,641.7049560546875,1062.3931884765625,641.4275512695312,1042.1373291015625,763.2190551757812,,,,,1063.2257080078125,747.6829833984375,,,1089.5860595703125,800.6719970703125,1042.9697265625,763.2190551757812,1043.524658203125,823.6986083984375
1042.4229736328125,670.099365234375,1039.1259765625,669.5509033203125,1037.752197265625,672.0191650390625,1041.5986328125,743.59912109375,1037.4774169921875,688.74853515625,,,1040.7744140625,703.283935546875,,,1061.3807373046875,641.8513793945312,,,1061.3807373046875,770.475830078125,,,1064.677734375,746.6158447265625,,,1088.3062744140625,802.2891845703125,1037.4774169921875,831.3599243164062,,
1039.3116455078125,671.8674926757812,1037.958740234375,671.0550537109375,1037.14697265625,677.0128784179688,1032.2764892578125,694.3447875976562,1036.87646484375,690.82421875,,,1042.55859375,714.9263916015625,,,,,,,1063.9344482421875,763.943115234375,,,1065.8284912109375,750.9442138671875,,,1089.6395263671875,803.2106323242188,1039.041015625,825.958740234375,1045.8055419921875,822.9797973632812
1040.7244873046875,677.4168701171875,1038.329833984375,677.4168701171875,1036.7333984375,681.4066772460938,1114.96044921875,743.3812255859375,1035.4029541015625,696.5678100585938,1053.230224609375,677.4168701171875,1043.6513671875,711.72900390625,,,1036.9993896484375,751.6267700195312,,,1050.0372314453125,757.4784545898438,1077.70947265625,746.0410766601562,1064.405517578125,753.754638671875,,,1089.4169921875,801.6320190429688,1079.838134765625,819.4530639648438,1046.5782470703125,822.1129150390625
1089.595947265625,725.96875,1039.080078125,676.0966796875,1037.48486328125,681.66748046875,1109.536376953125,720.39794921875,1036.4212646484375,696.2577514648438,1055.29833984375,681.4022216796875,1043.86572265625,703.6854858398438,,,1038.0166015625,751.4353637695312,,,1048.9173583984375,754.088134765625,,,1064.8697509765625,753.292236328125,,,1087.7347412109375,801.0421142578125,1076.833984375,815.8976440429688,1047.5880126953125,821.468505859375
1090.2158203125,728.3618774414062,1095.5086669921875,732.8587646484375,1038.0814208984375,682.5993041992188,1090.48046875,740.5299072265625,1036.4935302734375,696.0900268554688,1101.330810546875,763.54345703125,,,,,1038.0814208984375,750.3172607421875,,,1049.4610595703125,753.22705078125,,,1065.3394775390625,753.756103515625,,,1087.3048095703125,799.254150390625,1076.7191162109375,815.3900146484375,1047.3438720703125,822.0031127929688
1040.1845703125,677.2025146484375,1037.823974609375,677.4649047851562,1035.9879150390625,680.3508911132812,1101.036376953125,705.5375366210938,1035.9879150390625,691.894775390625,1051.463134765625,677.727294921875,1043.5943603515625,704.75048828125,,,,,,,,,,,1062.74169921875,749.6141967773438,,,1087.397216796875,799.4628295898438,1077.9547119140625,817.828125,1048.8402099609375,820.7140502929688
1038.996826171875,668.292236328125,1035.8570556640625,668.292236328125,1034.2872314453125,671.169189453125,,,1032.4556884765625,688.4307250976562,1052.0792236328125,673.7845458984375,1055.7423095703125,686.8615112304688,1056.7889404296875,638.9998779296875,1056.7889404296875,639.7844848632812,1051.0325927734375,662.5383911132812,1051.0325927734375,662.5383911132812,,,1060.451904296875,744.1385498046875,,,1087.1400146484375,796.184814453125,1038.996826171875,827.8310546875,1047.10791015625,820.7694702148438
,,1033.3621826171875,663.6917114257812,1030.7607421875,664.7323608398438,,,1029.4599609375,681.64306640625,,,,,,,,,,,1050.01123046875,653.2850952148438,,,1060.677001953125,735.7572631835938,,,,,1041.94677734375,826.0343627929688,1049.230712890625,818.4895629882812
,,,,,,,,,,,,,,,,,,,,,,,,1059.60302734375,719.702880859375,,,1084.680908203125,787.7111206054688,1072.788330078125,813.828369140625,1050.0372314453125,820.034423828125
1024.296142578125,661.3677368164062,1024.296142578125,660.8533935546875,1024.296142578125,660.59619140625,1030.4637451171875,659.5674438476562,1030.720703125,660.8533935546875,1045.36865234375,661.1105346679688,,,,,,,1024.296142578125,663.682373046875,,,,,1057.703857421875,729.5213012695312,,,1083.916015625,785.5872192382812,1070.2960205078125,813.363037109375,1049.7374267578125,819.535400390625
1014.4185791015625,657.8465576171875,1012.293212890625,654.3976440429688,1012.5588989257812,642.724365234375,1015.7469482421875,650.6834106445312,1014.9498901367188,650.4180908203125,1034.078125,665.5403442382812,1036.2034912109375,645.3773803710938,1038.328857421875,694.9888916015625,,,1019.7319946289062,678.2748413085938,1005.6514282226562,635.0305786132812,1057.4571533203125,712.76416015625,1068.6153564453125,707.4581298828125,,,1079.5078125,753.6206665039062,,,1066.2242431640625,806.1505126953125
1005.0043334960938,656.8985595703125,994.00048828125,685.7734985351562,1000.5504150390625,646.923583984375,1005.266357421875,639.3111572265625,,,1045.61376953125,654.798583984375,,,1067.883544921875,689.448486328125,,,1019.6761474609375,641.9360961914062,,,,,,,,,,,,,,
1016.6986694335938,641.8836669921875,1016.6986694335938,638.2288818359375,1012.2675170898438,637.1846313476562,1012.2675170898438,671.9053955078125,1012.2675170898438,672.16650390625,,,,,1065.962646484375,665.117919921875,1067.526611328125,664.8568115234375,,,,,,,,,,,,,,,1070.133056640625,800.6072998046875
1071.6634521484375,687.763671875,,,1069.0072021484375,685.9011840820312,1046.1636962890625,714.9030151367188,1070.8665771484375,691.4887084960938,,,,,,,,,,,,,,,,,,,,,1077.507080078125,784.8798828125,,
,,,,,,1056.689208984375,650.1390991210938,1056.4193115234375,650.1390991210938,,,,,,,,,,,,,,,,,,,,,,,1074.503662109375,772.9537963867188
,,,,,,997.6715698242188,619.02490234375,1008.2163696289062,605.4248046875,1004.3314819335938,634.8455200195312,1026.80859375,605.147216796875,1017.6512451171875,662.0458374023438,,,,,,,1027.363525390625,686.7481689453125,1047.898193359375,677.3113403320312,1052.0606689453125,726.9935302734375,1074.5377197265625,721.719970703125,1067.8778076171875,771.4022216796875,1097.56982421875,768.071533203125
,,,,,,996.9482421875,616.2496337890625,1007.197021484375,605.1359252929688,999.2257080078125,636.4822387695312,1024.8477783203125,606.845703125,1015.4530029296875,662.4141845703125,,,1061.0032958984375,771.8411865234375,,,1025.1324462890625,684.9264526367188,1045.0606689453125,676.6624755859375,1047.338134765625,724.5368041992188,1071.8214111328125,713.423095703125,1061.0032958984375,771.8411865234375,1102.8525390625,753.0333862304688
1080.1962890625,700.4442749023438,988.1724243164062,621.322265625,1046.923828125,621.9216918945312,989.9708862304688,618.9246826171875,1003.759521484375,601.8414916992188,993.2681884765625,639.3045654296875,1022.6439208984375,611.7317504882812,1007.0567626953125,669.57470703125,1044.22607421875,639.0048828125,1047.2236328125,765.7799072265625,,,1024.4423828125,683.9605102539062,1045.724853515625,673.171142578125,1041.228515625,727.4176635742188,1072.4027099609375,710.0347900390625,1051.7198486328125,779.2666015625,1109.2723388671875,748.6967163085938
980.5698852539062,623.081787109375,974.0142211914062,619.0186767578125,974.0142211914062,616.830810546875,982.1307373046875,619.6437377929688,998.0516357421875,610.8924560546875,988.9985961914062,642.1470947265625,1019.2794799804688,619.3311767578125,1002.422119140625,676.214599609375,1042.0682373046875,639.959228515625,992.7446899414062,659.9622192382812,,,1024.898681640625,685.5910034179688,1044.25341796875,673.4017333984375,1033.95166015625,733.0980224609375,1078.90478515625,705.593994140625,1038.63427734375,776.5419311523438,1117.30224609375,749.3504638671875
,,,,,,970.6848754882812,623.0316162109375,992.904541015625,618.1982421875,983.5657958984375,645.9094848632812,1014.8021240234375,628.5093994140625,998.37890625,682.6430053710938,1031.869384765625,652.3539428710938,988.3961791992188,665.5651245117188,,,1024.784912109375,686.1874389648438,1044.4283447265625,675.8762817382812,1027.361083984375,734.19873046875,1073.0885009765625,698.4319458007812,1027.0390625,774.4766845703125,1127.510498046875,755.4655151367188
,,,,,,976.6572265625,635.9804077148438,990.75830078125,631.7095947265625,979.9365234375,655.36328125,1009.7784423828125,636.9659423828125,995.6773071289062,691.5007934570312,,,998.6287231445312,717.7826538085938,1039.620361328125,675.731689453125,1025.5191650390625,696.10009765625,1046.178955078125,683.9447631835938,1018.9605712890625,737.4940185546875,,,1019.616455078125,786.7724609375,,
,,,,,,974.7967529296875,644.540771484375,990.5957641601562,637.8220825195312,980.5112915039062,663.35302734375,1009.083984375,647.2282104492188,1005.7225341796875,704.3369140625,,,997.6549072265625,687.2042846679688,,,1023.8745727539062,705.3447265625,1044.3797607421875,694.2589111328125,1014.126220703125,752.0394287109375,1065.893310546875,710.7196044921875,1018.8323364257812,806.124755859375,1091.77685546875,718.1101684570312
,,,,,,972.0799560546875,657.999755859375,986.552978515625,651.5490112304688,977.2259521484375,679.2872924804688,1006.815185546875,664.4505615234375,994.9151611328125,699.9297485351562,,,1005.850341796875,728.6356811523438,,,1022.2530517578125,709.6058959960938,1039.299072265625,702.8325805664062,1005.5286865234375,748.95556640625,,,1019.036865234375,805.7222900390625,,
967.7241821289062,658.4578247070312,967.7241821289062,655.3226318359375,967.7241821289062,654.0685424804688,972.11376953125,658.1443481445312,986.85009765625,652.5009155273438,978.0709838867188,677.896240234375,1007.230224609375,665.0418090820312,997.510498046875,703.29150390625,,,1006.9166870117188,730.8814697265625,,,1021.9666137695312,709.2484130859375,,,,,,,1019.1447143554688,806.7537841796875,,
,,,,,,969.8974609375,662.2625122070312,985.8429565429688,655.0406494140625,976.516357421875,680.0161743164062,1006.903076171875,667.0770263671875,994.8687133789062,704.0889282226562,,,1005.3988037109375,726.356201171875,,,1019.23828125,719.7362060546875,1038.7940673828125,709.5053100585938,1004.7970581054688,751.0308227539062,1051.43017578125,736.587158203125,1018.9373779296875,805.4954223632812,,
,,,,,,970.0372314453125,661.5306396484375,985.0061645507812,654.888671875,973.2037353515625,678.8573608398438,1006.5960693359375,667.0174560546875,993.6421508789062,701.0933837890625,,,1002.8538208007812,727.372314453125,,,1016.3834838867188,719.5752563476562,1035.0947265625,708.8904418945312,1003.1417236328125,749.6082763671875,,,1018.1107177734375,805.6314697265625,,
,,,,,,970.3336181640625,651.2149658203125,986.92138671875,647.1250610351562,972.781005859375,668.9381103515625,1006.50048828125,661.848876953125,988.0091552734375,695.1138305664062,,,990.7284545898438,721.8348388671875,,,1007.5881958007812,717.4722900390625,1032.06201171875,711.2009887695312,994.5354614257812,746.919921875,1023.3601684570312,750.7372436523438,1015.4741821289062,803.361328125,1024.176025390625,743.920654296875
,,,,,,970.6634521484375,646.595458984375,987.8701782226562,642.9369506835938,974.0526733398438,660.9681396484375,1005.337646484375,657.3096313476562,983.9595947265625,684.225830078125,,,987.6094970703125,711.6646728515625,,,1005.076904296875,715.58447265625,1029.06201171875,711.9259643554688,988.9130249023438,750.6016235351562,1013.4195556640625,746.4204711914062,1009.5089721679688,801.0368041992188,1028.5406494140625,762.8837890625
,,,,,,970.9484252929688,646.3255004882812,987.587890625,642.7926025390625,973.4695434570312,662.2235107421875,1004.7316284179688,656.6718139648438,983.302001953125,682.9161376953125,,,1005.7401123046875,793.697509765625,,,1005.9921875,714.4598388671875,1029.438720703125,713.9551391601562,989.3527221679688,751.3028564453125,1013.303466796875,741.9659423828125,1007.7570190429688,798.9968872070312,1029.9429931640625,767.2008666992188
1033.324462890625,789.167236328125,,,,,971.572021484375,641.7424926757812,987.8096923828125,638.7890625,973.5402221679688,659.2168579101562,1007.2457275390625,655.771240234375,981.4130249023438,687.7666015625,1031.8482666015625,687.5204467773438,995.9285278320312,788.4288940429688,,,1005.2775268554688,713.3628540039062,1027.419921875,713.1167602539062,981.6590576171875,750.7728271484375,1001.8331909179688,741.4203491210938,1000.3570556640625,798.0275268554688,,
,,,,,,972.4447631835938,639.312744140625,988.7615356445312,636.6319580078125,972.4447631835938,659.2969970703125,1004.8347778320312,654.66650390625,974.1494750976562,694.1475830078125,1028.45751953125,683.9117431640625,962.4598388671875,720.224609375,1009.7054443359375,701.9462890625,1000.451171875,719.4934692382812,1021.3950805664062,717.300048828125,967.5740966796875,748.007568359375,989.9791870117188,744.83935546875,996.3110961914062,798.9429931640625,988.7615356445312,784.5640869140625
,,972.2609252929688,638.0451049804688,,,973.716064453125,640.4696044921875,989.4797973632812,637.5601806640625,972.50341796875,662.5325317382812,1005.0010375976562,656.4713134765625,970.5632934570312,703.2640991210938,1028.525390625,684.595458984375,956.982177734375,717.083740234375,1018.339599609375,700.59716796875,996.75537109375,725.3270263671875,1017.1270141601562,723.8723754882812,971.04833984375,741.3287353515625,985.3569946289062,741.0863037109375,975.171142578125,783.2725830078125,989.2373046875,788.6064453125
,,973.1846313476562,641.26416015625,974.1553344726562,641.0216064453125,974.1553344726562,642.7196655273438,990.1715698242188,640.0513305664062,972.9420166015625,665.7645263671875,1005.7024536132812,660.1852416992188,968.8165893554688,707.7304077148438,1026.814697265625,686.1410522460938,954.7417602539062,712.3394165039062,1018.3212890625,703.6066284179688,995.2676391601562,730.0475463867188,1014.9238891601562,729.5623779296875,953.5283813476562,760.127197265625,983.3768310546875,740.4783935546875,972.6993408203125,788.5087890625,989.9288940429688,788.993896484375
973.181884765625,644.3113403320312,973.181884765625,640.9156494140625,973.9082641601562,640.673095703125,974.150390625,643.0985717773438,990.3729248046875,640.673095703125,971.7291259765625,666.3831176757812,1005.1427001953125,660.076904296875,969.307861328125,708.3438720703125,1026.9342041015625,686.0294799804688,955.0223388671875,712.709716796875,1019.9124755859375,702.522705078125,994.4891357421875,730.9007568359375,1015.0699462890625,728.4752197265625,953.569580078125,760.4915161132812,982.3827514648438,738.419677734375,971.244873046875,786.444091796875,990.1307983398438,789.1121215820312
,,,,,,974.7530517578125,641.7893676757812,992.2301025390625,640.5770874023438,970.1410522460938,667.7319946289062,1007.5224609375,660.7008056640625,962.6162109375,699.4935302734375,1029.3687744140625,689.5528564453125,955.3341674804688,690.2802734375,1018.9310913085938,701.4331665039062,995.3856811523438,732.224853515625,1015.2900390625,730.042724609375,951.693115234375,762.5316162109375,984.7052612304688,743.3777465820312,967.7136840820312,807.87060546875,987.6181030273438,783.3826904296875
,,,,,,975.6717529296875,641.407470703125,993.17431640625,638.7681274414062,967.9993896484375,666.3616333007812,1008.51904296875,659.4032592773438,964.4029541015625,704.5126342773438,1026.980712890625,690.8358764648438,957.9293823242188,686.516845703125,1014.9926147460938,703.5528564453125,996.0514526367188,731.626220703125,1014.7528076171875,730.66650390625,955.7715454101562,762.0990600585938,989.098388671875,746.2628173828125,967.0403442382812,812.2472534179688,986.9404907226562,782.4942626953125
975.0181884765625,640.5201416015625,975.0181884765625,637.4159545898438,975.2567138671875,637.1771850585938,975.9722900390625,640.0426025390625,994.3394165039062,638.60986328125,968.1007080078125,664.159423828125,1010.0826416015625,658.18994140625,964.76123046875,701.4093017578125,1025.348876953125,692.3356323242188,961.4217529296875,683.023193359375,1012.70654296875,699.4990234375,991.715576171875,732.4508056640625,1015.0918579101562,732.4508056640625,959.7520141601562,765.8801879882812,1004.1193237304688,748.9267578125,966.1924438476562,812.4425048828125,,
991.0496826171875,785.2230834960938,999.9669799804688,777.7012939453125,,,978.14306640625,639.0191040039062,996.2122802734375,638.7840576171875,967.5830688476562,664.8751220703125,1011.465576171875,660.6441650390625,965.2363891601562,700.13330078125,1027.657470703125,694.0219116210938,960.3084106445312,680.1536865234375,1027.657470703125,696.6074829101562,992.2229614257812,733.74609375,1017.0975341796875,730.6904296875,967.348388671875,758.661865234375,1007.7109375,748.3194580078125,966.8790893554688,808.4934692382812,1002.0789794921875,774.6456298828125
,,979.3349609375,635.6765747070312,,,980.5006103515625,638.7174072265625,998.451904296875,638.4834594726562,970.2427368164062,663.2779541015625,1014.5380859375,662.1083984375,966.2794799804688,698.1305541992188,1028.75927734375,695.3236694335938,,,,,993.5560913085938,734.3866577148438,1018.9676513671875,733.2171020507812,971.6415405273438,761.520263671875,1008.94287109375,752.3977661132812,968.6107788085938,807.3666381835938,,
,,,,,,983.9378662109375,638.1165771484375,1001.9105224609375,638.583984375,973.200927734375,661.9541015625,1017.0822143554688,661.019287109375,968.29931640625,698.1778564453125,1032.4873046875,694.4385986328125,964.7981567382812,677.6121215820312,1022.68408203125,682.2861328125,993.2742919921875,734.8690185546875,1018.949462890625,732.531982421875,973.9011840820312,764.7827758789062,1014.0478515625,756.1358032226562,971.3336791992188,808.2512817382812,1010.5466918945312,799.37060546875
,,,,,,988.1868896484375,636.031494140625,1006.8441162109375,636.4991455078125,977.6921997070312,659.8821411132812,1022.0031127929688,659.1806640625,970.4625244140625,697.294921875,1035.529541015625,691.4491577148438,966.96435546875,679.5238037109375,1021.7698974609375,694.7227783203125,995.6497802734375,729.5634155273438,1021.7698974609375,729.32958984375,980.4907836914062,758.5582885742188,1018.0384521484375,759.0260009765625,972.3282470703125,801.34912109375,1021.303466796875,808.597900390625
1002.7086791992188,636.8945922851562,1007.1713256835938,633.1378784179688,1012.1036376953125,633.6074829101562,993.548583984375,634.0770874023438,1010.9293212890625,635.2510375976562,981.8048706054688,657.3214111328125,1026.6658935546875,657.55615234375,975.4632568359375,689.9573364257812,1040.0537109375,690.6617431640625,965.8334350585938,678.4525756835938,1029.9541015625,696.7662963867188,998.7158203125,728.9326782226562,1026.4310302734375,728.9326782226562,983.214111328125,762.5078125,1023.8473510742188,765.0905151367188,974.0540161132812,811.3443603515625,1027.8402099609375,811.3443603515625
1016.090576171875,635.3444213867188,1012.5531616210938,632.0355834960938,1016.326416015625,633.2173461914062,999.111083984375,633.9263305664062,1016.326416015625,634.1627197265625,986.6122436523438,654.9609375,1030.9476318359375,655.9063720703125,979.3016357421875,690.4125366210938,1044.3897705078125,692.7760009765625,971.9910278320312,679.5407104492188,1032.362548828125,697.7391967773438,1001.2335205078125,729.8819580078125,1029.296875,729.6456298828125,988.0272216796875,764.15185546875,1033.305908203125,774.787353515625,974.8209228515625,813.3114013671875,1039.9090576171875,813.3114013671875
1023.3695678710938,636.8583984375,1018.84033203125,632.7988891601562,1023.3695678710938,633.2764892578125,1004.060791015625,633.7540893554688,1022.892822265625,636.1419677734375,991.188232421875,655.722900390625,1036.0037841796875,659.0659790039062,984.5135498046875,692.4967651367188,1049.5914306640625,692.9743041992188,975.2167358398438,681.5123291015625,1038.3875732421875,703.2423706054688,1004.060791015625,729.9869995117188,1033.381591796875,729.2706298828125,989.996337890625,766.7608642578125,1039.81787109375,767.9547729492188,977.8389282226562,814.7579345703125,1050.7833251953125,808.54931640625
1021.3468017578125,641.2435913085938,1024.531494140625,637.32177734375,1027.9613037109375,637.56689453125,1009.587646484375,639.03759765625,1027.9613037109375,640.2631225585938,996.3585205078125,660.3622436523438,1040.700439453125,663.7938232421875,989.7440185546875,695.9033813476562,1054.1744384765625,698.8447265625,979.4547119140625,684.8734130859375,1040.9454345703125,706.4431762695312,1006.6478271484375,733.8956298828125,1036.53564453125,732.9151611328125,991.9488525390625,768.211181640625,1047.31494140625,774.0938720703125,983.3744506835938,811.5958862304688,1060.299072265625,811.5958862304688
