nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
1072.541748046875,195.19293212890625,1076.287841796875,193.3199462890625,1069.1702880859375,191.44696044921875,1071.7926025390625,193.1326446533203,1065.611572265625,191.44696044921875,,,1059.8052978515625,200.99917602539062,1069.9195556640625,218.2305908203125,1051.0020751953125,215.04653930664062,1076.8497314453125,208.86569213867188,1064.675048828125,215.421142578125,1058.1195068359375,246.32533264160156,1049.1290283203125,245.9507293701172,,,,,,,1049.1290283203125,281.9119873046875
1070.792724609375,187.58657836914062,1074.44970703125,182.97023010253906,1069.2530517578125,182.97023010253906,,,1064.6336669921875,187.20188903808594,,,1060.3992919921875,198.9351043701172,1071.3702392578125,218.74691772460938,1052.508056640625,215.28466796875,1077.3367919921875,209.32188415527344,1075.2196044921875,211.43771362304688,1059.2445068359375,239.71282958984375,1050.390869140625,237.4046630859375,1060.014404296875,259.524658203125,1049.0435791015625,258.7552490234375,1060.2069091796875,284.1451721191406,1047.311279296875,277.99005126953125
1068.5909423828125,183.72882080078125,1069.577880859375,179.77865600585938,1066.8145751953125,180.17367553710938,1082.2100830078125,192.61666870117188,1064.2486572265625,182.14874267578125,,,1081.0257568359375,198.9369354248047,,,,,1068.3935546875,175.4334716796875,1068.3935546875,175.8284912109375,1050.826904296875,218.292724609375,,,1046.484619140625,239.0310821533203,1060.3011474609375,238.8335723876953,1056.5509033203125,279.125244140625,,
1067.555419921875,183.763671875,1068.7926025390625,179.43203735351562,1065.6995849609375,180.05084228515625,1072.504150390625,181.49472045898438,1064.874755859375,181.49472045898438,1076.8343505859375,191.8081512451172,1062.6065673828125,189.5391845703125,1080.752197265625,204.18426513671875,1044.2547607421875,241.3126220703125,1077.8653564453125,209.1347198486328,1037.243896484375,266.8899230957031,1066.7305908203125,217.79800415039062,1055.595703125,213.67262268066406,1061.5755615234375,246.05679321289062,1060.750732421875,247.29440307617188,1056.8330078125,273.69677734375,1036.4190673828125,272.046630859375
1067.80126953125,207.98971557617188,1070.9630126953125,206.09078979492188,1066.53662109375,183.51458740234375,1084.874755859375,183.51458740234375,1065.2718505859375,185.41351318359375,,,1061.6885986328125,194.064208984375,1082.134521484375,207.35675048828125,1082.3453369140625,207.35675048828125,1076.6541748046875,210.7326202392578,1076.6541748046875,210.7326202392578,1068.6444091796875,218.75035095214844,1069.487548828125,218.9613494873047,1063.1640625,242.38153076171875,1062.9532470703125,241.5375518798828,,,,
1068.3167724609375,190.5935821533203,1069.8389892578125,189.7236328125,1082.234130859375,181.89398193359375,1081.146728515625,181.89398193359375,1074.8404541015625,186.46127319335938,,,1062.8802490234375,196.4658203125,1079.189697265625,214.73495483398438,1056.1390380859375,208.21026611328125,1072.6658935546875,220.82467651367188,1072.88330078125,219.08474731445312,1067.664306640625,222.99957275390625,1066.7945556640625,222.78207397460938,1063.7501220703125,245.1835174560547,1062.8802490234375,244.0960693359375,1060.4881591796875,270.62982177734375,,
1089.2137451171875,187.11837768554688,1090.10302734375,184.4498291015625,1092.7708740234375,184.22744750976562,1082.322021484375,181.7812957763672,1090.3253173828125,183.3379364013672,1074.7633056640625,191.1211700439453,1086.32373046875,199.79391479492188,1078.5426025390625,221.36456298828125,1078.764892578125,221.36456298828125,1080.54345703125,212.91421508789062,,,,,1064.9814453125,222.69882202148438,1065.2037353515625,251.60797119140625,1064.5367431640625,252.94223022460938,,,1062.535888671875,278.51568603515625
1072.523681640625,213.0363006591797,1074.068115234375,210.82632446289062,1071.42041015625,209.94232177734375,1074.72998046875,212.37330627441406,1068.993408203125,210.163330078125,,,,,,,,,1029.2789306640625,238.23011779785156,1029.2789306640625,238.23011779785156,,,,,,,,,,,,
1083.3291015625,199.49359130859375,1087.7523193359375,196.83950805664062,1082.88671875,195.51246643066406,1090.18505859375,199.71478271484375,1080.4539794921875,195.51246643066406,1084.2137451171875,214.09109497070312,,,1067.1842041015625,261.2011413574219,1036.8848876953125,228.68856811523438,1078.2423095703125,237.0931854248047,1035.779052734375,224.2650909423828,,,,,1067.4052734375,261.64349365234375,,,,,,
1084.591552734375,207.36776733398438,1087.2587890625,205.14524841308594,1083.4803466796875,203.81173706054688,1089.70361328125,208.03451538085938,1081.2576904296875,204.47850036621094,1077.2569580078125,223.14756774902344,1061.0318603515625,219.14706420898438,1073.923095703125,234.70462036132812,1084.369384765625,211.3682861328125,1084.1470947265625,237.81613159179688,1089.70361328125,199.36672973632812,,,1066.8106689453125,245.15042114257812,1068.81103515625,268.9312744140625,1068.366455078125,269.5980224609375,1065.2547607421875,294.04559326171875,,
