nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
679.4974365234375,754.0593872070312,665.9215087890625,743.80810546875,677.192138671875,748.9337158203125,655.9317016601562,745.6021118164062,671.81298828125,751.2402954101562,640.0504150390625,764.8232421875,670.5322265625,781.2252807617188,623.9129638671875,790.1951904296875,,,,,,,623.6568603515625,835.8133544921875,645.4295654296875,838.8887329101562,,,,,,,,
679.5023193359375,753.7745971679688,665.4489135742188,743.5242309570312,676.9472045898438,748.6494140625,655.9948120117188,745.5742797851562,671.8368530273438,751.2119750976562,639.8972778320312,764.793701171875,669.0261840820312,780.6817626953125,624.0552368164062,790.163330078125,,,,,,,623.5442504882812,835.7774047851562,645.2631225585938,838.8525390625,,,,,,,,
663.6756591796875,754.6009521484375,649.9342041015625,744.2135620117188,660.3051147460938,749.4072265625,639.3040771484375,746.291015625,654.8604125976562,751.744384765625,622.4513549804688,766.0270385742188,654.3418579101562,782.38720703125,611.5618896484375,791.9954833984375,662.8978271484375,795.1116943359375,,,,,606.1171875,836.6612548828125,626.8589477539062,839.2581176757812,,,647.8600463867188,862.3700561523438,636.1927490234375,874.0558471679688,,
645.2933959960938,760.751708984375,643.7041625976562,754.9256591796875,642.3798217773438,754.39599609375,623.8386840820312,750.4237060546875,636.5526123046875,755.9849243164062,609.5355224609375,768.6964111328125,635.4931030273438,784.3208618164062,600.0000610351562,793.0599975585938,,,,,,,589.4051513671875,838.609375,610.594970703125,841.7872314453125,,,622.2494506835938,869.8583374023438,,,,
611.854248046875,773.6340942382812,611.854248046875,770.3499755859375,608.5709228515625,770.6235961914062,592.154296875,767.6131591796875,599.2681884765625,770.3499755859375,580.3890991210938,782.1181030273438,593.5223388671875,791.1494750976562,,,593.7959594726562,827.822265625,,,622.5250244140625,826.7275390625,558.2266845703125,848.3480834960938,572.4544067382812,853.5479736328125,,,586.9557495117188,889.1260375976562,,,,
590.6258544921875,780.6060791015625,589.4963989257812,774.6744384765625,589.4963989257812,776.3692016601562,573.1197509765625,775.2393798828125,589.4963989257812,777.781494140625,566.6255493164062,793.881591796875,579.6139526367188,802.6377563476562,,,571.7079467773438,837.3800659179688,,,598.5317993164062,839.3572387695312,540.93115234375,853.7625732421875,558.7196044921875,861.3889770507812,,,571.7079467773438,893.306640625,,,,
590.9545288085938,781.9803466796875,590.6690673828125,776.258544921875,590.3836059570312,776.5446166992188,573.25537109375,773.9698486328125,588.0997924804688,777.6890258789062,567.260498046875,793.1378784179688,580.6776123046875,801.7205810546875,,,572.1134643554688,838.0540771484375,,,598.376708984375,839.4844970703125,541.28271484375,854.3612060546875,557.8399658203125,860.369140625,,,571.5425415039062,894.986083984375,,,,
576.923583984375,790.9257202148438,576.0960083007812,787.3370361328125,574.4408569335938,787.06103515625,571.9581298828125,788.1652221679688,568.6478271484375,787.6130981445312,565.8892211914062,806.6605224609375,557.8893432617188,809.4210205078125,,,549.0618286132812,842.822998046875,,,582.1649169921875,843.09912109375,528.3724365234375,857.4536743164062,540.7860717773438,868.4956665039062,,,563.406494140625,893.6161499023438,,,540.234375,961.8004150390625
545.3194580078125,797.0051879882812,543.722412109375,789.8177490234375,543.4561767578125,788.7529296875,528.017578125,791.9473266601562,539.4635009765625,792.479736328125,,,530.1470947265625,822.560546875,,,,,,,522.16162109375,869.1458740234375,,,517.1041259765625,877.9305419921875,,,552.5064086914062,912.00439453125,,,537.0678100585938,968.1730346679688
528.392578125,795.646240234375,527.0904541015625,790.9473876953125,526.569580078125,792.2525634765625,505.9957580566406,791.469482421875,523.7048950195312,795.9072875976562,496.620361328125,815.2247924804688,507.29791259765625,823.5783081054688,,,490.6304931640625,855.1651000976562,481.25506591796875,849.4220581054688,498.18292236328125,874.482666015625,,,,,,,,,,,,
512.459716796875,797.147705078125,511.420654296875,790.91650390625,510.121826171875,791.4357299804688,490.89892578125,791.4357299804688,505.96551513671875,795.8494873046875,483.1058349609375,806.7540893554688,493.7563781738281,818.1779174804688,,,483.3656311035156,834.275146484375,485.96331787109375,862.0558471679688,479.7288513183594,871.6622924804688,,,,,,,,,,,,
512.533447265625,796.1710205078125,510.9764404296875,790.716796875,510.45745849609375,790.9765625,490.9947509765625,791.4959716796875,504.2293701171875,795.9112548828125,482.6907043457031,809.1571044921875,492.811279296875,818.507080078125,,,478.2791748046875,856.6861572265625,486.32373046875,863.9583740234375,486.32373046875,884.7361450195312,,,,,,,,,,,,
476.91314697265625,781.1468505859375,477.4015197753906,776.0060424804688,473.4944763183594,776.2507934570312,472.2735290527344,778.209228515625,464.21527099609375,777.7196044921875,475.9363708496094,801.220703125,448.3429870605469,791.1837768554688,477.64569091796875,840.8787231445312,,,488.87841796875,876.6199340820312,,,435.4009704589844,854.5877075195312,463.7269287109375,859.728515625,430.02880859375,898.6521606445312,,,430.02880859375,898.6521606445312,,
461.8197021484375,770.5015258789062,461.8197021484375,765.733642578125,459.19769287109375,765.9720458984375,438.93658447265625,765.733642578125,457.0523681640625,767.6408081054688,430.8321228027344,781.7061767578125,460.151123046875,790.7651977539062,418.67547607421875,775.7462768554688,474.69146728515625,804.1154174804688,408.1873779296875,789.096435546875,,,426.7799072265625,843.21240234375,453.95361328125,845.5963134765625,,,,,421.77423095703125,891.8451538085938,,
436.35528564453125,762.3252563476562,445.3644104003906,756.8624877929688,432.799072265625,757.8125610351562,423.78997802734375,758.5250854492188,448.20941162109375,759.4751586914062,415.2550048828125,779.1886596679688,457.218505859375,782.038818359375,392.49517822265625,778.951171875,479.97833251953125,806.027587890625,,,,,419.5224914550781,844.2670288085938,447.02398681640625,844.2670288085938,,,452.002685546875,875.3811645507812,,,,
438.2703857421875,757.1460571289062,437.5462646484375,753.7710571289062,437.3049011230469,753.7710571289062,411.47882080078125,756.6639404296875,434.64990234375,756.9049682617188,401.10009765625,777.8782958984375,444.7872314453125,775.2265014648438,387.34228515625,780.2890014648438,464.820556640625,772.092529296875,390.7214050292969,771.3693237304688,,,411.7201843261719,847.30712890625,437.5462646484375,845.3786010742188,407.6169738769531,862.253662109375,440.9253845214844,882.5037231445312,,,,
422.4807434082031,764.6446533203125,395.2878112792969,755.818359375,417.7100524902344,761.5435180664062,401.25115966796875,756.0569458007812,424.8660888671875,756.0569458007812,388.13177490234375,778.7189331054688,433.6918640136719,773.4708862304688,372.14996337890625,788.0222778320312,443.23321533203125,761.3049926757812,390.0400695800781,769.4155883789062,443.23321533203125,761.5435180664062,403.63653564453125,846.9435424804688,431.5450439453125,844.5580444335938,,,432.0221252441406,874.6150512695312,,,431.7835693359375,870.0826416015625
411.1189880371094,771.07666015625,417.8282775878906,765.8004150390625,407.28509521484375,765.8004150390625,432.68463134765625,766.5198974609375,418.0679016113281,760.2843017578125,378.0516357421875,778.9910888671875,378.291259765625,778.751220703125,354.3294677734375,807.770751953125,355.52752685546875,807.2911376953125,,,,,,,426.21490478515625,843.2656860351562,,,390.5118103027344,848.3021240234375,,,424.53759765625,874.92333984375
381.2203063964844,746.608154296875,385.9658203125,743.0443115234375,374.3393249511719,739.95556640625,376.4748229980469,759.913330078125,404.9478454589844,753.7359619140625,370.068359375,780.3463134765625,371.2547607421875,780.1087036132812,353.4591064453125,799.1160888671875,,,,,,,390.7113342285156,839.2691650390625,419.421630859375,839.0316162109375,,,377.66119384765625,849.7232666015625,,,,
